transcript_id,creation_time,date,username,line,role,Priming - G,Eliciting - G,Probing - G,Evaluating - G,Telling - G,NA - G,Yes/no question - G,Argumentation words - G,Connection to bigger picture - G,You focused question - G,Funneling - G,"Press for reasoning (G, S) - G","Revoicing (R, RP) - G",comments - G,Priming - GP,Eliciting - GP,Probing - GP,Evaluating - GP,Telling - GP,NA - GP,Yes/no question - GP,Argumentation words - GP,Connection to bigger picture - GP,You focused question - GP,Funneling - GP,"Press for reasoning (G, S) - GP","Revoicing (R, RP) - GP",comments - GP
1197,2021-10-18T14:59:01.618Z,,504,Why can't heat be a liquid or gas?,Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
1197,2021-10-18T14:59:26.372Z,,501,well I know the liquid is the hot chocolate,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,2021-10-18T14:59:35.515Z,,501,so heat can't be thay,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:06:09.376Z,,501,"From our data and what we observed, what cup was the best at keeping the hot chocolate warm?",Teacher,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:06:17.176Z,,504,the foam,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:06:27.741Z,,501,And why do you say that?,Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
1202,2021-10-18T15:06:35.738Z,,504,uhh something with the walls maybe,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:07:05.877Z,,501,What about the walls makes you think the foam is better,Teacher,,,1,,,,,,,1,,G,RP,specific or general?,,,,,,,,,,,,,,
1202,2021-10-18T15:07:36.104Z,,504,the cold air goes through the walls and since the foam cup has more walls the hot chocolate is hotter than the paper cup,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:08:33.858Z,,501,What is happening with the heat of the hot chocolate?,Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
1202,2021-10-18T15:08:51.131Z,,504,staying in the cup and waiting for cold air to make it cold&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:08:53.667Z,,504,duhhhh,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:09:01.448Z,,504,duhhhh,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:09:41.253Z,,501,"If the heat is staying in the cup, then why is the temperature changing?",Teacher,,,1,,,,,,,,,S,RP,,,,,,,,,,,,,,,
1202,2021-10-18T15:09:54.411Z,,504,THE AIR IS COMING THROUGH THE WALLS,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:10:01.058Z,,504,how many times do I have to say that,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:11:19.402Z,,501,"If cold air is coming through the walls, where does the heat that the hot chocolate had at the beginning go?",Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
1202,2021-10-18T15:11:38.455Z,,504,outside the cup,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:11:44.815Z,,504,like swapies,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2021-10-18T15:12:23.547Z,,501,So you think the heat is escaping somehow and the cold is coming in?,Teacher,,,1,,,,,,,1,,S,RP,,,,,,,,,,,,,,,
1257,2021-10-22T00:41:08.717Z,,502,Hi,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1257,2021-10-22T00:41:08.911Z,,500,HI,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1257,2021-10-22T00:41:13.333Z,,500,Lol all caps,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1257,2021-10-22T00:44:16.539Z,,500,"So, Rosa, let's start by answering: which of the cups did a better job of answering the question?",Teacher,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,2021-10-22T00:44:47.243Z,,502,I think the foam cup did a better job at answering our question,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,2021-10-22T00:45:01.174Z,,500,"Okay, why do you say that?",Teacher,,,1,,,,,,,,,G,,,,,,,,,,,,,,,,
1257,2021-10-22T00:45:33.615Z,,502,"Because, after 30 minutes, the Foam cup had a higher temperature than the paper cup",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,2021-10-22T00:46:21.540Z,,500,Great! So how do you think the foam cup was better able to keep the liquid hot than the paper cup?,Teacher,,,1,1,,,,,,1,,S,,,,,,,,,,,,,,,,
1257,2021-10-22T00:47:31.128Z,,502,"I think the foam cup did a better job because the material is thicker and foam is a better insulator than paper so, the particle movement slower down... slower in the foam cup than in the paper cup",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,2021-10-22T00:48:23.831Z,,500,"Yes, that's a really interesting point Rosa. Can you elaborate on what you mean by insulator?",Teacher,,,1,1,,,,,,1,,S,,,,,,,,,,,,,,,,
1257,2021-10-22T00:49:15.313Z,,502,"Something that does a better job at retaining heat would be an insulator. So, a good example would be foam!&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,2021-10-22T00:50:01.810Z,,500,"Yes, I liked how you used our data as an example. You also mentioned particle movement slowing down. Could you tell me a little more about what you meant by that?",Teacher,,,1,1,,,,,,1,,S,,,,,,,,,,,,,,,,
1258,2021-10-22T01:00:57.053Z,,502,"Hi Victor, What do we think about our question?&nbsp;",Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
1258,2021-10-22T01:01:15.981Z,,500,I think the foam cup worked better,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,2021-10-22T01:01:47.554Z,,502,"Okay, can you elaborate? What pointed you towards that conclusion?&nbsp;",Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
1258,2021-10-22T01:02:15.749Z,,500,I saw that the temperature of the hot chocolate in the paper cup was less than the foam cup,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,2021-10-22T01:02:47.158Z,,502,"Right, we noticed the difference in temperatures between the two cups, why do you think that is?&nbsp;",Teacher,,,1,,,,,,,1,,G,RP,,,,,,,,,,,,,,,
1258,2021-10-22T01:03:16.121Z,,500,I think that's because the foam cup is better at keeping the cold air out of the hot chocolate,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,2021-10-22T01:04:06.782Z,,502,Tell me more. What about the foam cup would make it better at keeping the cold air out?,Teacher,,,1,,,,,,,,,G,RP,,,,,,,,,,,,,,,
1258,2021-10-22T01:05:11.314Z,,500,I think that's because the cold air is able to come through the walls of the paper cup more than the foam cup,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,2021-10-22T01:06:24.402Z,,502,"""keeping the cold air out""&nbsp; and ""cold air able to come through"" can you elaborate? What about our different materials points you to this conclusion&nbsp;â€‹",Teacher,,,1,,,,,1,,1,,S,RP,,,,,,,,,,,,,,,
1258,2021-10-22T01:07:03.198Z,,500,I think that the walls of the paper cup are thinner so more cold air can come in and make the hot chocolate colder,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,2021-10-22T01:07:36.297Z,,502,"I see. So, what makes a material good for keeping heat",Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
1259,2021-10-22T01:14:47.539Z,,500,"So, Rosa, which cup did a better job of keeping the hot chocolate hot?",Teacher,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,2021-10-22T01:14:54.763Z,,502,The Foam,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,2021-10-22T01:15:15.184Z,,500,"Okay, what evidence made you say that?",Teacher,,,1,,,,,1,,1,,G,,,,,,,,,,,,,,,,
1259,2021-10-22T01:15:32.251Z,,502,After 30 minutes the temperature was higher in the foam than in the paper&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,2021-10-22T01:15:45.968Z,,500,That's correct. Why do you think that was?,Teacher,,,1,1,,,,,,1,,G,,,,,,,,,,,,,,,,
1259,2021-10-22T01:16:08.060Z,,502,the heat inside the cup stays in the cup because it bounces off more&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,2021-10-22T01:16:27.122Z,,500,"Okay, what bounces off more?",Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
1259,2021-10-22T01:17:09.037Z,,502,the heat inside the cup bounces off the walls more. in the foam it does it more than in the paper thats why its hotter in the foam after 30 minutes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,2021-10-22T01:18:17.668Z,,500,That's an interesting conclusion. What do you think makes the heat bounce off more in the foam than the paper?,Teacher,,,1,1,,,,,,1,,S,,,,,,,,,,,,,,,,
1259,2021-10-22T01:18:52.840Z,,502,I think the foam is better at retaining heat than the paper.&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,2021-10-22T01:19:18.070Z,,500,"What makes the foam different than the paper in terms of how it's made, or its materials?",Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
1259,2021-10-22T01:19:41.935Z,,502,I think foam is way thicker than paper&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,2021-10-22T01:20:52.788Z,,500,"I would agree. Earlier, you mentioned that heat was bouncing off the walls better in the foam than in the paper. Do you think heat is leaving the hot chocolate, or the cold air is coming in?",Teacher,,,1,1,,,,,,1,,S,RP,,,,,,,,,,,,,,,
1259,2021-10-22T01:21:03.596Z,,502,â€‹no,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,2021-10-22T01:26:57.432Z,,502,"Hey Victor, which cup was better at keeping the hot chocolate hotter?",Teacher,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,2021-10-22T01:27:01.722Z,,500,The foam,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,2021-10-22T01:27:14.405Z,,502,Correct. How do we know that?,Teacher,,,1,1,,,,,,,,S,,,,,,,,,,,,,,,,
1260,2021-10-22T01:27:55.553Z,,500,The temperature of the hot chocolate was less in the paper cup than in the foam cup after 30 minutes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,2021-10-22T01:28:20.287Z,,502,Sure thing! Why do you think that happened?&nbsp;,Teacher,,,1,1,,,,,,1,,S,,,,,,,,,,,,,,,,
1260,2021-10-22T01:28:45.629Z,,500,The foam does a better job of keeping the cold air from getting to the hot chocolate and cooling it down,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,2021-10-22T01:29:07.968Z,,502,keeping the cold air from getting in. Can you elaborate on that?&nbsp;,Teacher,,,1,,,,,,,1,,S,RP,,,,,,,,,,,,,,,
1260,2021-10-22T01:29:36.041Z,,500,I think the cold air is coming into the cup through the walls,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,2021-10-22T01:30:07.097Z,,502,"Okay, interesting. And why do you think that happens?&nbsp;",Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
1260,2021-10-22T01:31:10.350Z,,500,"Maybe because the cup is open to the air outside of it, so the cold air can get through?",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,2021-10-22T01:32:04.113Z,,502,Hm. Not quite. let's think about the materials of the cups. what do we know about the materials?,Teacher,,,1,1,,,,,,,,S,,,,,,,,,,,,,,,,
1260,2021-10-22T01:32:30.203Z,,500,I know that foam is thicker than paper,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,2021-10-22T01:33:25.665Z,,502,"Ah okay! So, if foam is thicker than paper how would that effect the amount of heat it retains",Teacher,,,1,,,,,,,,,S,RP,,,,,,,,,,,,,,,
1624,2021-12-07T16:25:45.854Z,,12581,hey&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,2021-12-07T16:26:19.390Z,,12580,hey,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1624,2021-12-07T16:29:37.952Z,,12580,"Hi Sophie, What were your initial thoughts about the paper investigation?",Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
1624,2021-12-07T16:29:52.227Z,,12581,the balled up paper takes up more space than the flat paper&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,2021-12-07T16:30:11.736Z,,12580,What can you tell me about the weight of the paper?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
1624,2021-12-07T16:30:44.669Z,,12581,I don't remember the weight of the paper or water&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,2021-12-07T16:31:30.867Z,,12580,Do you believe that the paper would weigh the same or the weights would be different with it being flat versus crumbled?,Teacher,,,1,,,,1,,,1,,S,,,,,,,,,,,,,,,,
1624,2021-12-07T16:32:22.871Z,,12581,I think that when the paper changes the amount of matter changes&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,2021-12-07T16:32:43.164Z,,12580,Do you believe this happened with the water investigation as well?&nbsp;,Teacher,,,1,,,,1,,,1,,S,,,,,,,,,,,,,,,,
1624,2021-12-07T16:32:47.663Z,,12581,yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,2021-12-07T16:33:05.755Z,,12580,What evidence do you have for matter changing during the investigation?,Teacher,,,1,,,,,1,,1,,S,,,,,,,,,,,,,,,,
1624,2021-12-07T16:33:29.264Z,,12581,the frozen water takes up more space than the liquid&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,2021-12-07T16:34:27.650Z,,12580,So are you saying that your measurement for the weight were different in the investigation between the solid and liquid?,Teacher,,,1,,,,1,,,1,1,S,RP,,,,,,,,,,,,,,,
1624,2021-12-07T16:34:54.881Z,,12581,yes&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,2021-12-07T16:35:41.261Z,,12580,What do you know about the conservation of matter?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:28:40.846Z,,8288,hey&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:28:51.216Z,,12604,hello student,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:31:17.579Z,,8288,hello&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:31:18.006Z,,12604,What did you notice about the amount of matter?&nbsp;,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:31:44.649Z,,8288,the amount of matters increased in both investigations,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:32:49.973Z,,12604,Could you explain to me why they both increased? You can either use your understanding of conservation of matter or past experiences.,Teacher,,,1,,,,,,,1,,S,RP,,,,,,,,,,,,,,,
1629,2021-12-07T16:33:21.317Z,,8288,They increased because when the ball curmpled up it took more space than the flat one&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:33:34.126Z,,8288,also ice takes up more space than water so there is more matter&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:33:51.633Z,,12604,"Right, so why does the ball being crumpled up take up more space than a flat one? Aren't they the same weight?",Teacher,,,1,1,,,,,,,1,S,,,,,,,,,,,,,,,,
1629,2021-12-07T16:34:06.921Z,,8288,Yes they are but it took up more space which means the amount increased&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:35:08.984Z,,8288,"They can be the same weight, but mass and volume are different than weight&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:35:17.716Z,,12604,"Right, so the crumbled-up ball takes up more space than the flat one. How could you tell both of these amounts increased?&nbsp;",Teacher,,,1,1,,,,,,1,,S,RP,,,,,,,,,,,,,,,
1629,2021-12-07T16:35:26.370Z,,8288,"mjcho wrote:Right, so the crumbled-up ball takes up more space than the flat one. How could you tell both of these amounts increased?&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:35:28.749Z,,8288,typo&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:35:44.935Z,,8288,"yes it did. and with the water, the frozen water took up more space than the liquid water&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:36:01.896Z,,12604,"Great addition. Mass is not the only factor to consider, we must also think about the volume.",Teacher,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1629,2021-12-07T16:36:10.082Z,,8288,yes agreed&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:28:37.380Z,,12578,Hi!,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:28:41.577Z,,12585,Hi,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:31:18.481Z,,12578,Hi Ellie! I hope you enjoyed out lesson! What do you think about how the matter changed in our experiments?&nbsp;,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:31:29.487Z,,12585,I think that the matter increased in both investigations&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:31:56.162Z,,12578,Great observation! Why might you think that?,Teacher,,,1,1,,,,,,1,,G,,,,,,,,,,,,,,,,
1630,2021-12-07T16:32:09.361Z,,12585,the balled up paper takes up more space than the flat paper,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:33:16.853Z,,12578,I like how you specific you were with your answer. Now with the freezing water investigation what did you notice?,Teacher,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:33:30.023Z,,12585,the frozen water also took up more space than the liquid water&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:34:09.537Z,,12578,How do you know it took up more space? Did you see something specific in our experiment?&nbsp;,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
1630,2021-12-07T16:34:18.006Z,,12585,we weighed them,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:34:34.273Z,,12578,Right! Can you elaborate on this answer?&nbsp;,Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
1630,2021-12-07T16:34:41.840Z,,12585,I forget what their weights were&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:35:36.221Z,,12578,"The weight of both water bottles actually stayed the same at 390.5, but something else changed. Do you remember what that was?&nbsp;",Teacher,,,1,,1,,1,,,1,,S,,,,,,,,,,,,,,,,
1630,2021-12-07T16:35:43.695Z,,12585,I dont remember&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:36:10.824Z,,12578,That is okay! We saw that the volume of the water increased when the water became frozen! Why do you think this might be?&nbsp;,Teacher,,,1,,1,,,,,1,,S,,,,,,,,,,,,,,,,
1630,2021-12-07T16:36:35.291Z,,12585,whenever volume changes then the amount of matter changes&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2021-12-07T16:37:10.121Z,,12578,Are we sure that volume and matter are always the same thing?&nbsp;,Teacher,,,1,,,,1,,,,1,S,,,,,,,,,,,,,,,,
1630,2021-12-07T16:37:17.840Z,,12585,no im not sure&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,2021-12-07T16:29:02.555Z,,12451,hey,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1631,2021-12-07T16:29:08.155Z,,12500,hi,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1631,2021-12-07T16:32:00.957Z,,12451,Did the amount of water change in the Changing Paper and Freezing Water investigation?,Teacher,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
1631,2021-12-07T16:33:02.805Z,,12500,the frozen water takes up more space than the liquid. the amount of matter changes.&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,2021-12-07T16:39:32.897Z,,12451,Did the torn paper take up more space than the crumbled paper?&nbsp;,Teacher,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
1631,2021-12-07T16:39:46.448Z,,12500,The torn paper took up less space,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:28:42.459Z,,12470,Hello,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:28:47.558Z,,12483,hello,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:28:53.597Z,,12483,practice,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:29:57.736Z,,12483,what are your initial ideas about the matter?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:30:17.143Z,,12470,matter is the amount of space soemthing takes up,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:30:36.267Z,,12483,do you think it stays the same or changes as water freezes/paper is crumpled,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
1632,2021-12-07T16:30:50.172Z,,12483,what did you see/notice?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
1632,2021-12-07T16:31:07.233Z,,12470,I think matter stays the same when water freezes or paper is crumbled up because it is still the same amount f stuff just in a new shape,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:31:22.458Z,,12483,can you provide me an example of evidence?,Teacher,,,1,,,,,1,,1,,S,,,,,,,,,,,,,,,,
1632,2021-12-07T16:31:32.502Z,,12470,I noticed the frozen water took up more space than the liquid water,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:31:59.470Z,,12470,Proof is that when something changes volume or mass the amount of matter changes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:32:12.141Z,,12483,So you do think mass changeD/,Teacher,,,1,,,,1,,,1,,S,,,,,,,,,,,,,,,,
1632,2021-12-07T16:32:44.600Z,,12470,I think it increased. so yes it changed,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:32:57.089Z,,12483,"hmmm, how did we use weight to think about mass?",Teacher,,,1,1,,,,,,,,S,,,,,,,,,,,,,,,,
1632,2021-12-07T16:33:28.469Z,,12470,"I do not remember the weight of the paper or water, but think they must have increased since the matter inreased",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:33:32.596Z,,12483,"Let me refresh your memory... although the volume of water increased when it froze, the weight remained the same (390.5 grams).​",Teacher,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:33:43.039Z,,12483,same with the paper,Teacher,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:33:43.120Z,,12470,hmm that is interesting,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:33:58.039Z,,12470,that makes me think maybe the matter didnt change,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:34:10.242Z,,12470,since the weight stayed the same,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:34:51.410Z,,12483,"Yes! Because the weight stayed the same, we can conclude that the mass stayed the same (the amount of stuff). Even though they changed shaped, the amount of stuff is the same",Teacher,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1632,2021-12-07T16:35:08.086Z,,12470,"Oh yes, that makes a lot of sense. Thank you!",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:28:48.760Z,,13103,Hello,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:28:52.147Z,,8399,Hello!,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:30:37.329Z,,8399,What did you notice about the paper in the different scenarios we did in class?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:31:06.579Z,,13103,"When the paper was crumpled, it was bigger. When the paper was flat, it was smaller.&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:32:38.537Z,,8399,"Hmmm, so what happened to the weight of the paper? Did it change when the paper was put in different forms?",Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
1633,2021-12-07T16:33:43.738Z,,13103,I don't remember.&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:35:11.263Z,,13103,The paper got more matter when it was crumbled up,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:35:28.963Z,,8399,"Hmm ok, did anything else change about the paper that we could see with our eyes?&nbsp;",Teacher,,,1,,,,1,,,,,S,,,,,,,,,,,,,,,,
1633,2021-12-07T16:35:38.882Z,,13103,It got bigger,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:35:44.454Z,,8399,How do you know it got bigger?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
1633,2021-12-07T16:35:54.339Z,,13103,It took up more space in the air,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:36:11.355Z,,8399,"Hmmmm, that's an interesting thought.&nbsp;",Teacher,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1633,2021-12-07T16:36:46.357Z,,8399,So space in the air that is taken up by something determines the amount of matter something has?,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,2021-12-07T16:28:47.552Z,,12565,hello,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1634,2021-12-07T16:28:48.574Z,,8351,HI,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1634,2021-12-07T16:31:22.270Z,,12565,What did you notice about the papers weight after it was crumpled?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
1634,2021-12-07T16:31:51.463Z,,8351,I do not remember the weight of the paper or water.&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,2021-12-07T16:32:41.185Z,,12565,Do you think the weight of the paper changed after it was crumpled? What about when it was cut into pieces?,Teacher,,,1,,,,1,,,1,,S,,,,,,,,,,,,,,,,
1634,2021-12-07T16:33:40.037Z,,8351,"I don't remember the weight of the paper, but the crumpled paper took up more space then the flat paper. The paper when torn into pieces takes up less space then both the flat and crumpled pieces.&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,2021-12-07T16:33:58.280Z,,12565,What do you know about conservation of matter?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
1634,2021-12-07T16:34:23.087Z,,8351,"Whenever something changes like mass or volume, the amount of matter also changes.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,2021-12-07T16:34:57.565Z,,12565,What evidence do you have from our class experiment to support your claim?,Teacher,,,1,,,,,1,1,1,,S,,,,,,,,,,,,,,,,
1634,2021-12-07T16:35:51.885Z,,8351,"The crumpled up paper and the frozen water in both experiments changed shape, which makes me believe that the amount of matter also changed.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,2021-12-07T16:28:43.744Z,,13101,Hello&nbsp;,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1635,2021-12-07T16:29:03.626Z,,12559,Hello,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1635,2021-12-07T16:30:54.345Z,,13101,What did you notice about the weight of the water?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
